GRAPHEME	NAME	BIPA	SOUNDTYPE	GENERATED	ALIAS	NORMALIZED	DATASET	DATATYPE	FREQUENCY	URL	FEATURES	IMAGE	SOUND	NOTE
K	aspirated voiceless velar stop consonant	kʰ	consonant		+		dolgo	sc	0					
V	non-syllabic nasalized devoiced rounded near-close near-front vowel	ʏ̥̯̃	vowel	+			dolgo	sc	0					
S	voiced alveolar sibilant fricative consonant	z	consonant				dolgo	sc	0					
S	syllabic palatalized voiceless palatal-velar fricative consonant	ɧ̩ʲ	consonant	+			dolgo	sc	0					
V	long retracted-tongue-root advanced unrounded open front vowel	a̙̟ː	vowel	+			dolgo	sc	0					
K	voiced velar ejective stop consonant	g’	consonant	+			dolgo	sc	0					
V	from unrounded close front to rounded open-mid back diphthong	iɔ	diphthong	+			dolgo	sc	0					
P	voiced bilabial stop consonant	b	consonant				dolgo	sc	0					
V	long non-syllabic nasalized devoiced rounded close central vowel	ʉ̥̯̃ː	vowel	+			dolgo	sc	0					
V	non-syllabic devoiced rounded open-mid central vowel	ɞ̥̯	vowel	+			dolgo	sc	0					
W	aspirated voiced labialized-velar approximant consonant	wʰ	consonant	+			dolgo	sc	0					
K	pre-aspirated aspirated voiceless uvular stop consonant	ʰqʰ	consonant	+			dolgo	sc	0					
N	palatalized creaky voiced alveolar nasal consonant	n̰ʲ	consonant	+			dolgo	sc	0					
1	contour from-mid-high via-mid to-mid-high tone	⁴³⁴	tone				dolgo	sc	0					
K	aspirated long voiceless retroflex sibilant affricate consonant	ʈʂʰː	consonant	+			dolgo	sc	0					
N	labialized devoiced voiced retroflex nasal consonant	ɳ̥ʷ	consonant	+			dolgo	sc	0					
K	palatalized aspirated long voiced uvular stop consonant	ɢʲʰː	consonant	+			dolgo	sc	0					
V	from unrounded close-mid front to non-syllabic unrounded close front diphthong	ei̯	diphthong	+			dolgo	sc	0					
T	palatalized voiceless dental affricate consonant	tθʲ	consonant	+			dolgo	sc	0					
P	with-lateral-release voiceless labio-dental fricative consonant	fˡ	consonant	+			dolgo	sc	0					
T	from voiceless post-alveolar stop to palatalized voiceless bilabial stop cluster	t̠pʲ	cluster	+			dolgo	sc	0					
R	voiced dental lateral approximant consonant	l̪	consonant				dolgo	sc	0					
K	from voiced velar stop to voiced bilabial stop cluster	gb	cluster	+			dolgo	sc	0					
V	long nasalized devoiced rounded close-mid front vowel	ø̥̃ː	vowel	+			dolgo	sc	0					
V	long rhotacized devoiced unrounded mid central vowel	ə̥˞ː	vowel	+			dolgo	sc	0					
V	from rounded open-mid back to long unrounded open front diphthong	ɔaː	diphthong	+			dolgo	sc	0					
K	palatalized long voiceless velar fricative consonant	xʲː	consonant	+			dolgo	sc	0					
V	from breathy unrounded open-mid front to breathy unrounded close front diphthong	ɛ̤i̤	diphthong	+			dolgo	sc	0					
V	retracted-tongue-root unrounded close-mid front vowel	e̙	vowel	+			dolgo	sc	0					
1	rising from-mid via-mid to-mid-high tone	³³⁴	tone				dolgo	sc	0					
V	retracted rounded close back vowel	u̠	vowel	+			dolgo	sc	0					
W	palatalized devoiced voiced labio-dental approximant consonant	ʋ̥ʲ	consonant	+			dolgo	sc	0					
R	breathy voiced post-alveolar lateral approximant consonant	l̠ʱ	consonant	+			dolgo	sc	0					
T	palatalized aspirated long voiceless retroflex stop consonant	ʈʲʰː	consonant	+			dolgo	sc	0					
P	labialized voiced bilabial implosive consonant	ɓʷ	consonant	+			dolgo	sc	0					
V	raised rounded open-mid back vowel	ɔ̝	vowel	+			dolgo	sc	0					
N	voiced laminal alveolar nasal consonant	n̻	consonant				dolgo	sc	0					
K	from voiceless dental click to glottalized voiceless velar affricate cluster	ǀkxˀ	cluster	+			dolgo	sc	0					
N	syllabic labialized long voiced uvular nasal consonant	ɴ̩ʷː	consonant	+			dolgo	sc	0					
S	syllabic labialized long voiced alveolar sibilant fricative consonant	z̩ʷː	consonant	+			dolgo	sc	0					
N	devoiced voiced palatal nasal-click consonant	ŋ̊ǂ	consonant				dolgo	sc	0					
V	raised unrounded open back vowel	ɑ̝	vowel	+			dolgo	sc	0					
V	from unrounded open-mid front to rounded close central diphthong	ɛʉ	diphthong	+			dolgo	sc	0					
V	nasalized creaky unrounded close front vowel	ḭ̃	vowel	+			dolgo	sc	0					
T	palatalized long voiceless retroflex stop consonant	ʈʲː	consonant	+			dolgo	sc	0					
S	voiceless retroflex ejective sibilant fricative consonant	ʂ’	consonant	+			dolgo	sc	0					
K	palatalized labialized voiceless velar fricative consonant	xʲʷ	consonant	+			dolgo	sc	0					
S	labialized long voiced alveolo-palatal sibilant fricative consonant	ʑʷː	consonant	+			dolgo	sc	0					
V	long creaky unrounded open-mid front vowel	ɛ̰ː	vowel	+			dolgo	sc	0					
T	from voiceless apical alveolar stop to palatalized voiceless apical alveolar sibilant fricative cluster	t̺s̺ʲ	cluster	+			dolgo	sc	0					
P	syllabic labialized voiced bilabial implosive consonant	ɓ̩ʷ	consonant	+			dolgo	sc	0					
T	unreleased voiced dental fricative consonant	ð̚	consonant				dolgo	sc	0					
K	syllabic palatalized voiceless palatal sibilant fricative consonant	ç̩ʲ	consonant	+			dolgo	sc	0					
P	pre-aspirated voiceless bilabial stop consonant	ʰp	consonant				dolgo	sc	0					
V	nasalized rounded close-mid central vowel	ɵ̃	vowel		+		dolgo	sc	0					
K	syllabic voiceless velar fricative consonant	x̩	consonant	+			dolgo	sc	0					
T	voiced retroflex stop consonant	ɖ	consonant				dolgo	sc	0					
1	short from-mid-high tone	⁴	tone				dolgo	sc	0					
V	unrounded close-mid central vowel	ɘ	vowel				dolgo	sc	0					
V	from unrounded mid central to unrounded open front diphthong	əa	diphthong	+			dolgo	sc	0					
V	from breathy unrounded close front to breathy unrounded open-mid front diphthong	i̤ɛ̤	diphthong	+			dolgo	sc	0					
V	from unrounded close back to unrounded close front diphthong	ɯi	diphthong	+			dolgo	sc	0					
V	velarized retracted-tongue-root unrounded open-mid front vowel	ɛ̙ˠ	vowel	+			dolgo	sc	0					
K	labialized voiced uvular affricate consonant	ɢʁʷ	consonant	+			dolgo	sc	0					
H	syllabic labialized long voiced glottal fricative consonant	ɦ̩ʷː	consonant	+			dolgo	sc	0					
K	syllabic palatalized voiceless velar fricative consonant	x̩ʲ	consonant	+			dolgo	sc	0					
K	aspirated voiceless alveolo-palatal sibilant affricate consonant	tɕʰ	consonant				dolgo	sc	0					
R	long non-syllabic unrounded near-open central vowel	ɐ̯ː	vowel	+			dolgo	sc	0					
R	palatalized devoiced voiced alveolar lateral approximant consonant	l̥ʲ	consonant	+			dolgo	sc	0					
T	aspirated long voiced alveolar stop consonant	dʰː	consonant				dolgo	sc	0					
P	labialized voiced labio-dental affricate consonant	bvʷ	consonant	+			dolgo	sc	0					
S	pharyngealized voiceless alveolar ejective sibilant fricative consonant	s’ˤ	consonant	+			dolgo	sc	0					
T	strong long voiceless alveolar stop consonant	t͈ː	consonant	+			dolgo	sc	0					
1	falling from-mid-high via-low to-low tone	⁴¹¹	tone				dolgo	sc	0					
T	pharyngealized voiceless alveolar ejective stop consonant	t’ˤ	consonant	+			dolgo	sc	0					
V	from unrounded near-open front to non-syllabic unrounded close front diphthong	æi̯	diphthong	+			dolgo	sc	0					
R	voiced alveolar lateral tap consonant	ɺ	consonant				dolgo	sc	0					
R	palatalized voiced velar lateral approximant consonant	ʟʲ	consonant	+			dolgo	sc	0					
S	syllabic voiceless palatal-velar fricative consonant	ɧ̩	consonant	+			dolgo	sc	0					
T	aspirated voiced retroflex stop consonant	ɖʰ	consonant	+			dolgo	sc	0					
P	labialized aspirated long voiced bilabial stop consonant	bʷʰː	consonant	+			dolgo	sc	0					
K	syllabic palatalized voiceless uvular fricative consonant	χ̩ʲ	consonant	+			dolgo	sc	0					
S	voiceless laminal dental sibilant fricative consonant	s̪̻	consonant	+			dolgo	sc	0					
P	from voiced bilabial stop to labialized voiced alveolar stop cluster	bdʷ	cluster	+			dolgo	sc	0					
1	short from-mid-low tone	²	tone				dolgo	sc	0					
V	long breathy unrounded close front vowel	i̤ː	vowel	+			dolgo	sc	0					
P	palatalized long voiced bilabial implosive consonant	ɓʲː	consonant	+			dolgo	sc	0					
1	falling from-mid-low via-low to-low tone	²¹¹	tone				dolgo	sc	0					
N	labialized devoiced voiced uvular nasal consonant	ɴ̥ʷ	consonant	+			dolgo	sc	0					
1	contour from-mid-high via-mid-low to-mid tone	⁴²³	tone				dolgo	sc	0					
H	labialized voiceless glottal ejective stop consonant	ʔ’ʷ	consonant	+			dolgo	sc	0					
T	palatalized long voiceless dental sibilant affricate consonant	ts̪ʲː	consonant	+			dolgo	sc	0					
S	glottalized long voiceless dental sibilant fricative consonant	s̪ˀː	consonant	+			dolgo	sc	0					
T	from pre-nasalized voiced alveolar stop to voiced alveolar lateral fricative cluster	ⁿdɮ	cluster	+			dolgo	sc	0					
T	aspirated voiceless dental lateral affricate consonant	tɬ̪ʰ	consonant		+		dolgo	sc	0					
S	aspirated voiceless alveolar sibilant fricative consonant	sʰ	consonant	+			dolgo	sc	0					
V	from long unrounded near-open front to unrounded close front diphthong	æːi	diphthong	+			dolgo	sc	0					
T	long voiced alveolar sibilant affricate consonant	dzː	consonant		+		dolgo	sc	0					
V	devoiced unrounded close front vowel	i̥	vowel				dolgo	sc	0					
H	pharyngealized voiceless glottal fricative consonant	hˤ	consonant	+			dolgo	sc	0					
T	from voiced dental stop to voiced glottal fricative cluster	d̪ɦ	cluster	+			dolgo	sc	0					
V	long unrounded close front vowel	iː	vowel				dolgo	sc	0					
S	long voiceless retroflex sibilant fricative consonant	ʂː	consonant	+			dolgo	sc	0					
V	rhotacized rounded open-mid back vowel	ɔ˞	vowel	+			dolgo	sc	0					
R	voiced uvular fricative consonant	ʁ	consonant				dolgo	sc	0					
1	contour from-low via-mid-high to-low tone	¹⁴¹	tone				dolgo	sc	0					
T	breathy voiced dental stop consonant	d̪ʱ	consonant				dolgo	sc	0					
V	from unrounded open-mid front to non-syllabic unrounded close front diphthong	ɛi̯	diphthong	+			dolgo	sc	0					
S	labialized long voiced alveolar sibilant fricative consonant	zʷː	consonant	+			dolgo	sc	0					
V	long non-syllabic nasalized devoiced unrounded open front vowel	ḁ̯̃ː	vowel	+			dolgo	sc	0					
K	syllabic labialized long voiced velar stop consonant	g̩ʷː	consonant	+			dolgo	sc	0					
K	from voiceless labial click to voiceless glottal stop cluster	ʘʔ	cluster	+			dolgo	sc	0					
T	labialized aspirated voiceless alveolar stop consonant	tʷʰ	consonant		+		dolgo	sc	0					
V	non-syllabic devoiced unrounded near-open front vowel	æ̥̯	vowel	+			dolgo	sc	0					
J	pre-glottalized devoiced voiced palatal approximant consonant	ˀj̥	consonant	+			dolgo	sc	0					
V	long nasalized unrounded close-mid front vowel	ẽː	vowel		+		dolgo	sc	0					
K	glottalized voiceless uvular affricate consonant	qχˀ	consonant	+			dolgo	sc	0					
S	breathy voiced alveolar sibilant fricative consonant	zʱ	consonant	+			dolgo	sc	0					
V	rhotacized non-syllabic nasalized unrounded mid central vowel	ə̯̃˞	vowel	+			dolgo	sc	0					
T	voiceless dental stop consonant	t̪	consonant				dolgo	sc	0					
V	from long unrounded close-mid front to unrounded close front diphthong	eːi	diphthong	+			dolgo	sc	0					
V	from breathy unrounded close back to breathy unrounded mid central diphthong	ɯ̤ə̤	diphthong	+			dolgo	sc	0					
V	from unrounded close-mid front to unrounded near-close near-front diphthong	eɪ	diphthong	+			dolgo	sc	0					
V	mid-long breathy rounded close-mid back vowel	o̤ˑ	vowel	+			dolgo	sc	0					
K	voiceless palatal ejective sibilant fricative consonant	ç’	consonant	+			dolgo	sc	0					
N	long devoiced voiced velar nasal consonant	ŋ̥ː	consonant	+			dolgo	sc	0					
V	long raised unrounded open back vowel	ɑ̝ː	vowel	+			dolgo	sc	0					
R	pre-nasalized voiced alveolar lateral fricative consonant	ⁿɮ	consonant	+			dolgo	sc	0					
P	nasalized voiceless bilabial fricative consonant	ɸ̃	consonant	+			dolgo	sc	0					
V	nasalized creaky unrounded open-mid front vowel	ɛ̰̃	vowel	+			dolgo	sc	0					
S	strong labialized voiceless post-alveolar sibilant fricative consonant	ʃ͈ʷ	consonant	+			dolgo	sc	0					
T	with-nasal-release voiced dental stop consonant	d̪ⁿ	consonant				dolgo	sc	0					
K	aspirated voiceless dental ejective click consonant	ǀ’ʰ	consonant	+			dolgo	sc	0					
K	from voiceless labial click to voiceless velar ejective fricative cluster	ʘxʼ	cluster	+			dolgo	sc	0					
V	pharyngealized unrounded close-mid front vowel	eˤ	vowel	+			dolgo	sc	0					
P	palatalized voiceless labio-dental fricative consonant	fʲ	consonant				dolgo	sc	0					
V	from long unrounded open front to unrounded close back diphthong	aːɯ	diphthong	+			dolgo	sc	0					
V	from unrounded mid central to retracted-tongue-root unrounded close central diphthong	əɨ̙	diphthong	+			dolgo	sc	0					
T	long voiced dental fricative consonant	ðː	consonant				dolgo	sc	0					
S	labialized voiced post-alveolar sibilant fricative consonant	ʒʷ	consonant	+			dolgo	sc	0					
V	lowered unrounded close central vowel	ɨ̞	vowel	+			dolgo	sc	0					
K	long voiced velar stop consonant	gː	consonant				dolgo	sc	0					
H	long voiced pharyngeal fricative consonant	ʕː	consonant	+			dolgo	sc	0					
K	glottalized voiceless dental click consonant	ǀˀ	consonant	+			dolgo	sc	0					
S	syllabic labialized voiceless alveolo-palatal sibilant fricative consonant	ɕ̩ʷ	consonant	+			dolgo	sc	0					
K	syllabic labialized voiced uvular stop consonant	ɢ̩ʷ	consonant	+			dolgo	sc	0					
V	from nasalized rounded close-mid back to nasalized unrounded open front diphthong	õã	diphthong	+			dolgo	sc	0					
R	palatalized voiceless dental lateral fricative consonant	ɬ̪ʲ	consonant	+			dolgo	sc	0					
V	non-syllabic rounded near-close near-back vowel	ʊ̯	vowel				dolgo	sc	0					
V	non-syllabic lowered unrounded close back vowel	ɯ̞̯	vowel	+			dolgo	sc	0					
V	more-rounded advanced unrounded close-mid back vowel	ɤ̹̟	vowel	+			dolgo	sc	0					
P	syllabic voiced bilabial stop consonant	b̩	consonant	+			dolgo	sc	0					
V	from unrounded open front to rounded mid back diphthong	ao̞	diphthong	+			dolgo	sc	0					
T	unreleased devoiced voiced alveolar stop consonant	d̥̚	consonant				dolgo	sc	0					
N	devoiced voiced velar nasal consonant	ŋ̊	consonant		+		dolgo	sc	0					
T	voiced dental ejective fricative consonant	ð’	consonant	+			dolgo	sc	0					
N	from voiced palatal nasal to voiced post-alveolar sibilant affricate cluster	ɲdʒ	cluster	+			dolgo	sc	0					
N	from voiced uvular nasal to voiced uvular stop cluster	ɴɢ	cluster	+			dolgo	sc	0					
N	from breathy voiced alveolar nasal to breathy voiced velar stop cluster	nʱgʱ	cluster	+			dolgo	sc	0					
V	from unrounded close front to long unrounded close-mid front diphthong	ieː	diphthong	+			dolgo	sc	0					
K	labialized long voiced velar affricate consonant	gɣʷː	consonant	+			dolgo	sc	0					
N	creaky voiced velar nasal consonant	ŋ̰	consonant	+			dolgo	sc	0					
T	from voiced laminal retroflex stop to voiced laminal retroflex sibilant fricative cluster	ɖ̻ʐ̻	cluster	+			dolgo	sc	0					
K	voiceless palatal sibilant fricative consonant	ç	consonant				dolgo	sc	0					
N	from voiced retroflex nasal to voiced retroflex stop cluster	ɳɖ	cluster	+			dolgo	sc	0					
R	velarized devoiced voiced alveolar tap consonant	ɾˠ	consonant	+			dolgo	sc	0					
V	non-syllabic unrounded near-open front vowel	æ̯	vowel	+			dolgo	sc	0					
R	voiceless alveolar lateral fricative consonant	ɬ	consonant				dolgo	sc	0					
M	pharyngealized long voiced bilabial nasal consonant	mˤː	consonant		+		dolgo	sc	0					
M	aspirated voiced bilabial nasal consonant	mʰ	consonant				dolgo	sc	0					
V	from unrounded close front to long unrounded open front diphthong	iaː	diphthong	+			dolgo	sc	0					
W	devoiced voiced bilabial trill consonant	ʙ̥	consonant				dolgo	sc	0					
N	aspirated devoiced voiced palatal nasal consonant	ɲ̥ʰ	consonant	+			dolgo	sc	0					
V	from unrounded near-open front to unrounded open-mid front diphthong	æɛ	diphthong	+			dolgo	sc	0					
T	syllabic long voiced retroflex stop consonant	ɖ̩ː	consonant	+			dolgo	sc	0					
N	labialized long voiced velar nasal consonant	ŋʷː	consonant	+			dolgo	sc	0					
P	aspirated long voiced bilabial stop consonant	bʰː	consonant				dolgo	sc	0					
P	voiceless labio-dental ejective affricate consonant	pfʼ	consonant				dolgo	sc	0					
V	from rounded close-mid central to unrounded mid central diphthong	ɵə	diphthong	+			dolgo	sc	0					
R	nasalized voiced alveolar lateral approximant consonant	l̃	consonant	+			dolgo	sc	0					
R	palatalized voiced post-alveolar lateral approximant consonant	l̠ʲ	consonant				dolgo	sc	0					
V	long non-syllabic nasalized unrounded close-mid back vowel	ɤ̯̃ː	vowel	+			dolgo	sc	0					
P	syllabic voiceless labio-dental fricative consonant	f̩	consonant	+			dolgo	sc	0					
V	from unrounded near-open central to unrounded close front diphthong	ɐi	diphthong	+			dolgo	sc	0					
V	non-syllabic devoiced unrounded mid central vowel	ə̥̯	vowel	+			dolgo	sc	0					
V	from rounded near-close near-front to non-syllabic unrounded close front diphthong	ʏi̯	diphthong	+			dolgo	sc	0					
R	palatalized voiced retroflex lateral approximant consonant	ɭʲ	consonant	+			dolgo	sc	0					
J	voiced velar approximant consonant	ɰ	consonant				dolgo	sc	0					
T	pre-nasalized voiced retroflex stop consonant	ⁿɖ	consonant	+			dolgo	sc	0					
N	from voiced alveolar nasal to voiceless alveolar sibilant affricate cluster	nts	cluster	+			dolgo	sc	0					
K	labialized long voiceless uvular ejective stop consonant	q’ʷː	consonant	+			dolgo	sc	0					
J	pharyngealized voiced palatal approximant consonant	jˤ	consonant	+			dolgo	sc	0					
V	long non-syllabic nasalized rounded close back vowel	ũ̯ː	vowel	+			dolgo	sc	0					
